employee_id,age,gender,years_at_company,job_role,monthly_income,work-life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
22285,20,Male,6,Healthcare,8065,2,1,2,0,Yes,8,High School,Married,2,Senior,Medium,17,No,No,No,3,3,Left
42992,31,Male,1,Education,3535,3,3,3,2,No,60,Associate Degree,Single,1,Entry,Medium,69,No,No,No,3,1,Left
68339,33,Male,4,Technology,7544,2,1,3,3,No,78,Bachelor’s Degree,Divorced,2,Entry,Small,31,No,No,No,1,2,Left
29539,41,Male,31,Finance,5870,2,3,3,0,No,67,Associate Degree,Single,1,Entry,Medium,43,No,No,No,3,1,Left
10792,22,Male,8,Technology,7848,3,4,4,2,Yes,58,High School,Married,1,Entry,Large,28,No,No,No,1,2,Left
8611,22,Female,13,Media,5512,4,3,4,0,No,89,Bachelor’s Degree,Divorced,1,Entry,Medium,29,No,No,No,3,2,Left
68083,43,Female,11,Healthcare,7746,2,1,2,1,Yes,54,High School,Married,0,Mid,Medium,27,Yes,No,No,3,1,Left
66525,24,Female,9,Healthcare,8895,1,2,3,1,Yes,43,Associate Degree,Single,2,Mid,Small,63,No,No,No,3,2,Left
63058,47,Female,17,Finance,12280,2,2,1,1,No,28,High School,Divorced,1,Senior,Small,49,No,No,No,3,2,Stayed
47545,23,Male,12,Technology,9652,2,2,3,0,Yes,61,Associate Degree,Divorced,0,Senior,Small,68,No,No,No,2,2,Stayed
41659,43,Female,26,Healthcare,7497,2,2,4,1,No,72,Associate Degree,Single,0,Entry,Small,27,No,No,No,3,3,Left
61640,24,Female,14,Finance,7210,3,3,3,2,No,23,PhD,Married,4,Entry,Medium,29,No,Yes,No,2,1,Stayed
68045,52,Male,24,Healthcare,7027,1,3,3,1,Yes,86,Bachelor’s Degree,Single,1,Entry,Medium,69,Yes,No,Yes,3,3,Left
16937,45,Male,18,Media,6442,1,1,3,0,No,57,Associate Degree,Single,2,Entry,Medium,66,Yes,No,No,3,2,Left
3887,21,Female,5,Healthcare,8976,4,3,2,1,No,13,High School,Single,1,Senior,Medium,66,Yes,No,No,3,2,Left
411,29,Male,19,Healthcare,7045,4,3,3,0,No,11,Associate Degree,Married,1,Senior,Small,53,No,No,No,1,1,Stayed
44012,48,Female,26,Finance,12008,4,2,3,2,No,53,High School,Single,1,Mid,Large,97,No,No,No,2,3,Left
61460,18,Female,2,Media,6163,1,4,1,2,No,35,Master’s Degree,Divorced,0,Mid,Small,77,No,No,No,2,3,Left
6502,22,Male,3,Education,4340,4,4,3,1,No,55,Master’s Degree,Married,3,Mid,Medium,7,No,No,No,3,1,Left
550,55,Female,4,Healthcare,8981,3,3,3,0,No,83,Master’s Degree,Single,3,Entry,Medium,79,No,No,No,3,1,Left
58222,35,Male,21,Healthcare,5749,4,1,3,0,No,63,High School,Divorced,2,Entry,Medium,28,No,No,No,3,2,Stayed
74399,49,Male,14,Education,4639,2,2,4,2,No,47,High School,Single,2,Mid,Small,65,No,No,No,3,3,Left
35388,58,Male,37,Technology,8045,2,1,4,0,No,53,Associate Degree,Single,5,Mid,Large,62,No,No,No,2,2,Stayed
73312,30,Female,15,Education,5317,2,2,3,0,No,5,Master’s Degree,Single,2,Mid,Medium,66,No,No,No,3,3,Left
39168,21,Male,5,Technology,6498,3,4,4,3,No,49,Bachelor’s Degree,Married,3,Entry,Medium,52,No,No,No,3,3,Stayed
47804,45,Female,3,Healthcare,6678,2,2,4,1,No,64,Associate Degree,Married,3,Mid,Medium,42,No,No,No,1,1,Left
40010,35,Female,16,Media,5660,2,3,3,0,Yes,23,Bachelor’s Degree,Married,1,Entry,Large,65,No,No,No,2,3,Stayed
13905,52,Female,34,Media,5146,3,1,2,1,No,53,Master’s Degree,Married,0,Mid,Small,113,No,No,No,3,2,Left
31436,45,Male,27,Technology,10185,2,4,3,3,No,88,Bachelor’s Degree,Single,3,Mid,Medium,88,No,No,No,3,2,Stayed
65592,57,Male,42,Education,4045,2,2,1,0,No,50,Master’s Degree,Married,0,Senior,Medium,92,No,No,No,1,1,Stayed
42685,27,Female,4,Technology,7344,4,3,3,0,No,96,Master’s Degree,Married,5,Mid,Medium,21,Yes,No,No,1,3,Stayed
34175,45,Male,15,Healthcare,9192,4,4,4,3,No,93,High School,Single,0,Mid,Large,40,No,No,No,3,1,Left
20796,43,Female,7,Technology,10578,4,3,3,0,No,45,Master’s Degree,Single,1,Entry,Small,20,No,No,No,3,1,Left
4985,43,Female,8,Healthcare,8882,1,2,1,1,Yes,45,Associate Degree,Divorced,1,Entry,Medium,81,Yes,No,No,3,1,Left
66271,38,Female,24,Education,5414,1,1,4,1,No,99,Bachelor’s Degree,Married,0,Entry,Small,102,No,No,No,2,1,Left
34253,33,Female,9,Education,4325,3,3,3,0,No,64,Bachelor’s Degree,Single,2,Mid,Medium,77,No,No,No,2,3,Left
40806,48,Male,21,Finance,5543,3,1,3,1,No,74,Associate Degree,Single,1,Mid,Medium,69,Yes,No,Yes,1,3,Left
25507,43,Male,30,Healthcare,8492,3,4,3,0,No,96,High School,Married,4,Mid,Large,35,No,No,No,3,1,Stayed
48200,20,Male,2,Media,6112,3,4,4,2,No,84,Master’s Degree,Single,1,Senior,Medium,42,No,No,No,4,2,Stayed
44235,25,Female,17,Healthcare,7632,2,3,3,2,Yes,16,Master’s Degree,Divorced,1,Entry,Medium,88,Yes,No,No,2,2,Left
10619,43,Female,29,Technology,7161,3,1,3,0,No,24,Master’s Degree,Single,4,Entry,Large,96,No,No,No,1,3,Left
48496,44,Male,16,Healthcare,8135,4,3,2,0,No,83,Bachelor’s Degree,Married,2,Senior,Medium,63,No,No,No,3,1,Stayed
1604,32,Male,4,Technology,9645,2,1,3,2,Yes,10,Associate Degree,Married,4,Mid,Large,18,Yes,No,No,3,1,Stayed
74100,57,Male,11,Media,6215,2,2,4,0,No,94,Master’s Degree,Divorced,4,Senior,Medium,38,No,No,No,1,1,Stayed
24677,21,Female,5,Technology,7461,4,4,3,0,No,77,Associate Degree,Married,0,Senior,Medium,8,No,No,No,3,3,Stayed
21907,47,Male,28,Media,6733,3,1,3,0,No,8,Master’s Degree,Single,1,Mid,Large,75,No,No,No,1,2,Left
45560,39,Female,20,Finance,8120,1,2,3,0,No,41,High School,Divorced,4,Entry,Small,51,No,No,No,2,4,Stayed
10407,36,Female,4,Education,2937,1,2,1,0,Yes,73,Master’s Degree,Married,2,Entry,Medium,51,No,No,No,3,1,Left
27496,52,Female,20,Technology,11038,3,1,3,0,No,26,High School,Married,0,Entry,Medium,84,No,No,Yes,1,3,Left
59803,25,Male,9,Technology,7347,2,2,2,0,Yes,74,Associate Degree,Married,1,Mid,Large,53,Yes,No,No,1,2,Left
18658,36,Male,26,Education,5247,1,3,3,2,No,9,Bachelor’s Degree,Single,1,Entry,Large,86,No,No,No,3,2,Left
47111,28,Female,18,Healthcare,9073,4,3,1,0,No,78,Bachelor’s Degree,Married,0,Mid,Small,82,No,No,Yes,3,1,Stayed
43850,42,Female,9,Healthcare,8615,2,2,3,3,No,92,Bachelor’s Degree,Married,1,Entry,Medium,84,No,No,No,2,4,Left
35837,43,Male,17,Education,3503,2,3,3,0,No,27,High School,Single,0,Senior,Small,25,No,No,No,2,1,Stayed
39187,44,Female,25,Media,5771,4,4,3,2,Yes,46,PhD,Divorced,1,Senior,Small,82,No,No,No,2,1,Stayed
31448,57,Female,14,Media,5622,2,1,3,2,No,1,Bachelor’s Degree,Married,2,Mid,Small,41,No,No,Yes,3,3,Stayed
29706,51,Female,32,Media,5680,3,4,3,0,No,6,Bachelor’s Degree,Married,1,Entry,Small,69,No,No,No,3,1,Left
5170,40,Female,19,Healthcare,6846,1,2,3,3,No,15,Associate Degree,Single,4,Entry,Medium,46,No,Yes,Yes,4,3,Left
47039,23,Male,6,Finance,6860,1,1,4,1,No,86,Bachelor’s Degree,Married,1,Mid,Medium,64,Yes,No,No,3,3,Left
69917,36,Male,3,Healthcare,7276,2,4,3,0,Yes,56,Bachelor’s Degree,Married,4,Senior,Large,38,No,No,No,3,1,Stayed
47372,55,Male,24,Education,3586,4,3,3,2,No,3,Bachelor’s Degree,Married,2,Mid,Small,87,No,No,No,3,1,Stayed
68950,48,Male,20,Education,5203,4,3,2,4,No,44,High School,Married,1,Entry,Medium,31,No,No,No,4,2,Stayed
19452,56,Female,42,Education,4116,3,3,2,0,Yes,87,Associate Degree,Married,3,Entry,Small,46,No,No,Yes,3,3,Left
39231,36,Male,11,Technology,7237,2,2,3,0,Yes,74,High School,Single,2,Mid,Medium,41,No,No,No,3,1,Left
14620,33,Male,2,Technology,7638,4,4,2,0,No,15,Associate Degree,Single,0,Entry,Medium,31,No,No,Yes,1,3,Left
65534,38,Male,16,Education,4854,3,4,4,2,No,67,PhD,Married,4,Entry,Small,79,No,No,No,3,3,Stayed
12054,58,Male,28,Healthcare,8336,4,3,4,0,No,8,High School,Married,0,Mid,Medium,86,No,No,No,3,2,Stayed
22049,43,Male,21,Education,5451,4,3,3,0,No,44,Master’s Degree,Single,2,Mid,Small,63,No,No,No,4,3,Left
65463,59,Male,38,Healthcare,6981,3,4,3,0,No,93,Bachelor’s Degree,Single,2,Mid,Small,79,No,No,No,3,4,Left
71859,33,Male,6,Media,6473,1,3,4,4,Yes,78,Master’s Degree,Married,0,Senior,Medium,72,No,No,No,1,2,Left
72339,53,Female,8,Technology,9983,3,2,2,0,No,59,High School,Married,1,Entry,Small,55,Yes,No,No,3,2,Stayed
73620,45,Male,10,Technology,6623,2,2,4,1,No,33,Associate Degree,Married,2,Mid,Small,60,No,No,No,3,1,Left
68295,20,Female,3,Education,4830,4,2,3,4,No,50,PhD,Single,2,Senior,Small,42,No,No,No,1,1,Stayed
24974,56,Female,34,Education,5729,3,3,3,1,No,83,Master’s Degree,Married,4,Entry,Large,82,No,No,No,2,1,Stayed
13459,34,Female,15,Education,4662,3,3,2,3,Yes,18,Bachelor’s Degree,Single,0,Entry,Medium,85,No,No,No,3,2,Left
1119,20,Female,3,Finance,2030,2,2,2,1,No,94,Bachelor’s Degree,Married,1,Entry,Medium,64,No,No,Yes,3,1,Left
22683,40,Female,1,Education,5796,4,3,4,3,No,32,High School,Married,2,Senior,Small,42,Yes,No,No,2,1,Stayed
12690,20,Female,6,Healthcare,8162,3,4,1,0,No,36,Bachelor’s Degree,Single,0,Entry,Medium,29,No,No,No,3,3,Left
29982,42,Male,24,Technology,9516,4,3,3,0,No,37,Master’s Degree,Single,5,Entry,Small,49,No,No,No,2,2,Left
30647,46,Female,35,Education,5079,1,3,3,0,No,58,Bachelor’s Degree,Married,1,Senior,Medium,76,No,No,No,3,4,Stayed
26730,44,Female,5,Healthcare,6291,3,3,3,2,No,46,Bachelor’s Degree,Married,1,Mid,Medium,6,No,No,No,2,2,Stayed
71804,35,Female,4,Education,3393,2,2,3,1,No,61,High School,Married,3,Mid,Medium,47,No,No,No,3,3,Left
45922,26,Male,17,Media,5653,4,3,3,0,Yes,29,Bachelor’s Degree,Divorced,4,Entry,Medium,73,No,No,No,2,3,Left
53315,56,Male,11,Healthcare,8832,2,2,4,1,No,32,Bachelor’s Degree,Single,0,Entry,Medium,31,No,No,Yes,4,3,Left
3841,34,Male,6,Technology,10043,2,2,4,2,Yes,27,Associate Degree,Divorced,1,Senior,Small,11,No,No,No,3,2,Stayed
68736,29,Male,1,Education,4492,2,2,3,0,No,18,Master’s Degree,Single,1,Mid,Small,36,No,No,No,3,1,Left
27838,25,Female,17,Education,4727,3,3,4,0,Yes,36,High School,Single,2,Entry,Large,84,Yes,No,No,3,1,Left
8148,36,Female,11,Technology,10938,3,3,3,1,No,86,Associate Degree,Divorced,0,Senior,Large,79,No,No,No,3,2,Stayed
1737,52,Female,16,Education,4466,3,2,3,1,Yes,83,PhD,Single,0,Mid,Small,61,Yes,No,No,2,2,Stayed
47561,31,Female,11,Healthcare,8183,3,3,3,0,No,51,Master’s Degree,Married,1,Mid,Medium,66,No,No,No,3,4,Left
71552,27,Male,5,Education,3439,2,3,2,2,No,21,Bachelor’s Degree,Married,1,Senior,Small,61,No,No,No,3,1,Stayed
628,43,Male,31,Education,3830,2,3,2,2,Yes,63,Associate Degree,Divorced,1,Mid,Medium,43,No,No,No,3,2,Stayed
30614,55,Male,40,Technology,8323,2,3,3,2,Yes,11,Associate Degree,Single,1,Mid,Large,68,Yes,No,No,3,2,Stayed
69721,54,Female,11,Finance,5192,4,1,3,0,Yes,32,Associate Degree,Married,0,Mid,Medium,17,No,No,Yes,3,2,Left
3336,55,Female,46,Finance,7311,2,4,3,0,Yes,40,Bachelor’s Degree,Married,2,Entry,Large,63,No,No,No,3,1,Stayed
39576,30,Male,14,Healthcare,7446,1,3,4,0,No,74,Master’s Degree,Married,5,Senior,Medium,47,No,No,Yes,4,2,Stayed
14517,51,Female,1,Finance,8145,2,3,3,0,No,3,Associate Degree,Married,2,Mid,Large,22,No,No,No,3,3,Stayed
5856,18,Female,5,Media,6372,3,3,3,1,Yes,91,Bachelor’s Degree,Married,3,Entry,Medium,23,No,No,No,3,1,Stayed
21096,43,Male,20,Media,4743,2,1,2,0,No,29,Associate Degree,Married,0,Mid,Medium,89,Yes,No,No,2,3,Stayed
33959,56,Male,48,Technology,10583,3,2,3,0,No,32,High School,Married,2,Senior,Small,102,No,No,No,3,1,Stayed
67477,57,Female,31,Media,6164,3,3,4,1,Yes,4,Master’s Degree,Married,1,Mid,Large,110,Yes,Yes,No,3,2,Stayed
51506,38,Female,18,Healthcare,4914,1,3,3,0,Yes,46,Master’s Degree,Divorced,0,Mid,Medium,51,No,No,No,3,2,Stayed
8401,37,Male,6,Education,4503,4,3,3,1,Yes,62,Associate Degree,Married,0,Mid,Medium,81,No,No,No,2,1,Left
10174,53,Female,32,Technology,11853,2,3,2,1,Yes,80,Bachelor’s Degree,Married,2,Senior,Small,105,No,No,No,3,1,Stayed
43469,23,Female,1,Education,4927,2,4,3,4,No,21,Associate Degree,Single,1,Mid,Large,75,No,No,No,3,3,Left
10767,37,Male,28,Technology,10885,1,3,3,2,No,29,Bachelor’s Degree,Single,2,Entry,Large,97,No,No,Yes,1,1,Left
61148,39,Female,5,Media,6810,3,4,3,1,No,48,High School,Divorced,1,Entry,Medium,66,No,No,No,4,1,Left
47101,36,Female,12,Healthcare,10315,3,4,2,0,Yes,68,Associate Degree,Married,2,Entry,Small,25,No,No,Yes,3,1,Left
34252,44,Female,10,Technology,9906,4,3,3,1,No,93,Associate Degree,Single,0,Entry,Medium,36,Yes,No,No,3,1,Left
72488,49,Female,36,Media,5668,3,3,3,2,Yes,17,Bachelor’s Degree,Single,1,Mid,Medium,79,No,No,No,1,2,Stayed
15836,26,Male,12,Healthcare,5828,1,3,3,0,No,25,Associate Degree,Single,0,Entry,Medium,76,No,No,No,3,3,Left
23177,22,Female,14,Healthcare,8131,3,3,2,4,No,52,Bachelor’s Degree,Married,0,Senior,Medium,80,Yes,No,No,3,1,Stayed
61913,39,Male,8,Education,5645,4,3,3,0,No,95,Bachelor’s Degree,Single,3,Entry,Large,31,No,No,No,3,4,Left
15607,54,Female,14,Finance,8778,2,3,4,2,No,8,Bachelor’s Degree,Divorced,1,Senior,Large,50,No,No,No,3,1,Stayed
38449,42,Female,28,Finance,7720,2,3,1,1,No,98,Bachelor’s Degree,Divorced,3,Senior,Small,68,No,No,No,2,1,Left
52700,41,Female,32,Technology,7617,4,4,4,1,No,69,Associate Degree,Single,5,Entry,Large,35,No,No,Yes,3,1,Stayed
53989,49,Male,34,Technology,7268,2,3,3,0,No,76,Bachelor’s Degree,Married,0,Mid,Large,94,Yes,No,No,1,3,Stayed
20476,55,Male,13,Media,6702,1,3,3,0,No,58,Associate Degree,Married,2,Senior,Large,91,No,No,No,3,2,Stayed
23081,20,Female,10,Education,6108,3,4,3,0,No,85,Bachelor’s Degree,Married,0,Entry,Medium,32,No,No,No,3,2,Left
70050,49,Male,26,Finance,7532,3,3,3,0,No,75,Bachelor’s Degree,Single,3,Entry,Medium,81,No,No,No,2,1,Left
46513,28,Male,16,Media,5066,1,3,2,1,Yes,61,Associate Degree,Single,2,Mid,Medium,48,Yes,No,No,1,3,Left
49400,29,Female,10,Technology,10573,3,3,1,0,No,79,Bachelor’s Degree,Married,1,Mid,Medium,34,No,No,No,3,3,Stayed
66699,36,Female,6,Healthcare,9204,1,3,3,1,No,67,Bachelor’s Degree,Married,5,Mid,Large,12,No,No,No,3,2,Left
56983,19,Female,5,Media,5599,4,3,4,0,No,54,High School,Divorced,0,Entry,Small,62,No,No,No,2,1,Stayed
20888,51,Female,43,Technology,10555,3,3,3,0,No,49,Bachelor’s Degree,Married,0,Mid,Medium,105,Yes,No,No,3,1,Stayed
62950,57,Male,35,Finance,6990,4,2,3,0,No,68,Associate Degree,Married,5,Mid,Large,36,Yes,No,No,2,1,Stayed
39788,26,Male,13,Healthcare,7960,2,2,3,0,No,85,Bachelor’s Degree,Single,3,Entry,Medium,84,No,No,Yes,3,2,Left
10063,27,Male,15,Technology,10652,3,3,3,0,No,74,High School,Married,4,Entry,Medium,20,No,No,No,3,1,Left
5611,48,Female,12,Education,4680,3,3,2,0,Yes,37,Associate Degree,Single,4,Entry,Small,89,No,No,No,3,4,Left
31701,48,Male,8,Healthcare,5827,4,3,2,0,Yes,9,Associate Degree,Divorced,0,Senior,Medium,42,No,No,No,4,1,Stayed
74016,46,Female,36,Technology,12414,1,3,3,0,Yes,55,Bachelor’s Degree,Married,4,Entry,Small,86,No,No,No,1,2,Left
51706,21,Male,11,Education,5470,3,3,3,2,No,1,Bachelor’s Degree,Married,3,Mid,Medium,14,No,No,No,1,4,Left
61645,43,Female,15,Healthcare,8912,2,1,3,1,No,71,PhD,Divorced,4,Mid,Small,74,No,No,No,1,2,Left
4422,30,Male,5,Education,4295,3,2,2,0,No,48,Bachelor’s Degree,Single,3,Entry,Medium,35,No,No,No,3,4,Left
68185,21,Female,12,Education,6339,2,4,3,0,Yes,96,Master’s Degree,Single,0,Mid,Small,14,No,No,Yes,3,4,Left
41928,59,Female,25,Media,6250,3,3,3,0,No,92,Associate Degree,Married,1,Entry,Medium,70,Yes,No,No,3,2,Left
4780,25,Female,16,Education,5246,2,4,3,0,No,8,Bachelor’s Degree,Single,4,Mid,Medium,63,No,No,Yes,1,3,Left
61488,57,Male,36,Technology,9658,1,3,3,3,Yes,21,Master’s Degree,Divorced,5,Mid,Medium,38,No,No,No,4,1,Stayed
6272,40,Male,17,Healthcare,8088,2,3,3,0,No,71,Associate Degree,Married,0,Entry,Medium,70,No,No,No,3,2,Stayed
47809,51,Female,22,Healthcare,5472,3,3,4,0,No,46,High School,Married,2,Senior,Medium,39,No,Yes,No,2,1,Stayed
45328,33,Male,24,Education,3819,2,3,3,0,No,30,Master’s Degree,Married,3,Entry,Medium,77,No,No,No,3,2,Left
66735,24,Female,1,Media,6463,3,3,3,0,Yes,85,Bachelor’s Degree,Single,2,Entry,Large,61,No,No,No,1,3,Left
40975,41,Female,22,Finance,7976,2,2,4,0,No,45,Associate Degree,Single,5,Senior,Large,37,No,No,No,3,1,Stayed
21269,43,Male,6,Finance,3548,4,4,3,2,No,98,Bachelor’s Degree,Single,0,Entry,Large,60,No,No,No,3,1,Left
5396,32,Male,24,Technology,11991,3,4,3,1,No,28,High School,Single,2,Senior,Large,40,No,No,No,1,2,Left
34952,37,Female,20,Education,4527,3,3,3,0,No,23,Bachelor’s Degree,Single,1,Mid,Small,22,No,No,No,1,2,Left
73470,27,Male,6,Technology,9103,4,4,4,2,No,41,Master’s Degree,Married,3,Mid,Large,53,No,No,Yes,3,2,Stayed
55157,30,Male,5,Finance,12050,2,4,3,0,Yes,96,Associate Degree,Married,3,Entry,Medium,36,No,No,No,3,1,Left
4414,32,Male,17,Healthcare,7288,3,3,3,0,Yes,36,Associate Degree,Single,4,Entry,Small,77,No,No,No,2,2,Left
67914,40,Female,5,Technology,8798,2,3,3,2,No,39,Associate Degree,Married,0,Mid,Large,84,No,No,No,3,2,Left
51608,42,Male,21,Healthcare,7194,3,2,3,0,Yes,51,High School,Single,6,Mid,Medium,40,No,No,Yes,3,3,Stayed
64134,33,Female,14,Finance,12968,3,3,3,0,Yes,34,Associate Degree,Single,0,Entry,Medium,27,No,No,No,3,2,Left
17437,58,Male,47,Healthcare,6940,3,4,2,0,Yes,36,Master’s Degree,Married,0,Entry,Small,80,No,Yes,No,3,1,Stayed
6351,41,Male,27,Media,6653,4,3,4,2,No,1,Bachelor’s Degree,Married,4,Mid,Large,56,No,No,No,4,2,Stayed
64061,39,Female,12,Media,7444,2,1,3,0,No,5,Bachelor’s Degree,Divorced,1,Mid,Medium,36,No,Yes,No,1,1,Left
38205,54,Female,14,Technology,7559,4,4,2,1,Yes,99,Master’s Degree,Married,2,Mid,Small,91,No,No,No,3,2,Left
6964,21,Female,12,Education,5116,3,4,2,0,Yes,44,Associate Degree,Married,0,Entry,Medium,49,No,No,No,4,1,Left
34223,46,Male,6,Education,3364,2,3,3,0,Yes,56,Associate Degree,Married,2,Entry,Medium,43,No,No,Yes,2,2,Left
44837,48,Male,8,Technology,6178,2,1,3,0,No,46,Associate Degree,Married,1,Mid,Large,73,No,No,No,3,1,Left
25154,48,Female,29,Healthcare,8224,2,3,3,0,No,62,Bachelor’s Degree,Married,1,Mid,Medium,66,No,Yes,No,3,2,Left
53316,35,Female,5,Healthcare,8941,4,4,3,0,No,52,Bachelor’s Degree,Single,5,Mid,Small,22,No,No,No,2,1,Stayed
40894,52,Female,42,Education,3862,2,2,3,2,Yes,13,PhD,Married,3,Entry,Medium,97,No,No,Yes,3,3,Stayed
32212,24,Male,4,Healthcare,8848,2,1,4,0,No,12,Bachelor’s Degree,Divorced,3,Entry,Medium,12,No,No,No,2,1,Left
49209,51,Male,24,Education,5012,1,3,2,1,Yes,8,Master’s Degree,Married,0,Mid,Medium,47,No,No,No,2,1,Stayed
59853,23,Male,7,Healthcare,10343,3,3,3,1,No,34,Master’s Degree,Divorced,2,Mid,Medium,45,Yes,Yes,No,3,2,Stayed
52031,53,Male,7,Healthcare,10064,2,4,3,0,No,43,Associate Degree,Married,1,Entry,Medium,42,No,No,No,4,1,Left
54131,52,Female,9,Education,4536,4,2,3,1,No,26,Bachelor’s Degree,Single,4,Mid,Medium,15,No,No,No,1,1,Left
62311,40,Female,8,Healthcare,9279,2,4,4,1,No,88,High School,Married,4,Entry,Small,73,No,Yes,No,3,3,Stayed
20428,34,Female,2,Healthcare,9343,3,3,3,0,No,1,Master’s Degree,Married,4,Entry,Medium,5,No,No,No,1,1,Stayed
65509,51,Male,10,Education,3813,3,3,3,3,Yes,82,Bachelor’s Degree,Single,2,Senior,Medium,65,No,No,No,3,3,Stayed
19429,31,Female,9,Media,6293,3,3,3,4,No,14,Master’s Degree,Single,2,Entry,Small,39,No,No,No,3,1,Stayed
19657,28,Male,10,Media,6292,3,3,3,0,Yes,67,Bachelor’s Degree,Divorced,0,Entry,Small,67,No,Yes,No,3,3,Stayed
69186,19,Male,1,Media,6464,2,4,3,1,No,98,High School,Single,1,Mid,Large,40,No,No,Yes,4,2,Left
26234,31,Female,13,Healthcare,7220,1,3,3,0,No,68,High School,Single,0,Mid,Medium,37,No,No,No,4,1,Left
17643,27,Female,16,Healthcare,8286,2,4,3,2,No,76,Bachelor’s Degree,Married,0,Entry,Small,77,Yes,No,No,2,1,Stayed
55006,20,Female,7,Technology,7342,1,4,3,0,Yes,80,Bachelor’s Degree,Single,1,Entry,Small,28,No,No,No,3,3,Left
28047,27,Male,13,Education,4774,4,3,3,0,No,44,Bachelor’s Degree,Married,1,Entry,Small,34,No,No,No,1,1,Stayed
54089,34,Female,4,Media,6225,2,4,3,1,Yes,33,PhD,Married,0,Mid,Small,6,No,No,No,2,3,Left
19380,51,Female,4,Education,4807,4,3,1,1,Yes,8,Bachelor’s Degree,Single,3,Mid,Medium,47,Yes,No,Yes,3,1,Stayed
8194,19,Female,6,Media,6563,2,3,3,0,No,2,Associate Degree,Single,0,Mid,Medium,13,No,No,No,2,1,Left
61058,21,Female,1,Healthcare,9285,3,3,3,2,Yes,50,Bachelor’s Degree,Married,3,Entry,Small,11,No,No,No,3,2,Left
46239,58,Male,35,Healthcare,9131,3,3,2,1,No,35,Bachelor’s Degree,Divorced,3,Mid,Small,68,Yes,No,No,3,3,Stayed
28182,36,Male,23,Finance,11390,2,3,3,1,No,14,Master’s Degree,Married,0,Mid,Large,48,No,No,No,3,1,Stayed
66104,49,Female,11,Technology,9583,3,1,3,0,Yes,38,Associate Degree,Single,0,Entry,Medium,56,Yes,No,No,3,3,Stayed
42248,34,Male,17,Education,4650,3,4,3,0,No,46,Bachelor’s Degree,Married,2,Entry,Medium,61,No,No,No,3,1,Stayed
63340,34,Female,9,Media,6168,2,3,4,0,No,66,Associate Degree,Single,2,Senior,Medium,52,No,No,No,3,2,Left
58239,55,Female,19,Technology,9636,4,2,4,1,No,68,Associate Degree,Single,4,Entry,Large,75,No,No,Yes,1,1,Left
28439,32,Male,17,Healthcare,7867,2,4,3,1,No,3,Bachelor’s Degree,Single,0,Entry,Small,47,Yes,No,No,3,4,Left
1371,42,Female,27,Healthcare,7861,1,3,1,1,No,15,Master’s Degree,Divorced,1,Senior,Medium,64,No,No,Yes,1,2,Stayed
5498,56,Female,45,Healthcare,8498,3,3,3,1,Yes,57,Bachelor’s Degree,Married,0,Mid,Small,113,No,No,No,4,1,Stayed
68570,37,Female,10,Media,5511,2,3,4,2,No,11,Bachelor’s Degree,Single,4,Entry,Medium,36,No,No,No,3,4,Stayed
60542,54,Male,18,Technology,10443,4,1,3,0,No,72,Associate Degree,Married,5,Mid,Large,51,No,No,Yes,3,3,Stayed
29017,27,Female,1,Healthcare,8973,2,3,2,0,No,16,Master’s Degree,Married,5,Entry,Small,37,No,No,Yes,3,2,Left
67940,21,Male,10,Education,5557,2,3,4,1,No,45,High School,Married,1,Entry,Large,56,No,No,No,2,2,Left
48208,26,Male,7,Education,5802,2,3,2,1,No,64,Associate Degree,Single,1,Mid,Large,22,No,No,No,3,2,Left
38036,43,Male,29,Media,6534,2,3,3,0,No,11,Associate Degree,Married,1,Entry,Small,58,No,No,No,3,1,Left
7384,18,Female,7,Education,4522,1,2,3,1,Yes,22,Bachelor’s Degree,Single,0,Senior,Small,64,No,No,No,3,1,Left
63845,33,Male,19,Education,4194,2,3,3,1,No,23,Associate Degree,Married,1,Entry,Medium,62,No,No,No,2,2,Stayed
70047,24,Female,12,Technology,6823,3,2,3,2,No,17,Master’s Degree,Married,0,Mid,Large,81,Yes,No,No,4,3,Stayed
61283,22,Female,14,Technology,9415,2,4,3,1,No,71,Bachelor’s Degree,Married,3,Mid,Medium,67,No,No,No,2,1,Left
56649,22,Male,13,Technology,11401,4,3,4,2,No,21,High School,Married,0,Senior,Medium,58,No,No,Yes,4,4,Stayed
8689,32,Female,9,Finance,7440,3,3,1,1,No,13,PhD,Single,4,Entry,Medium,53,No,No,No,4,3,Left
46757,28,Male,17,Healthcare,6829,2,3,4,0,Yes,35,Associate Degree,Single,3,Entry,Medium,39,No,No,No,3,3,Left
57892,30,Female,12,Technology,10570,3,2,3,0,No,81,PhD,Single,5,Mid,Medium,58,No,No,No,3,1,Left
28674,40,Male,18,Healthcare,6485,1,3,3,2,No,55,Associate Degree,Divorced,1,Entry,Small,19,No,No,No,3,2,Left
58308,49,Female,3,Media,6413,3,3,2,1,No,59,High School,Married,1,Mid,Small,49,No,No,Yes,2,3,Left
44477,40,Male,3,Media,6215,1,4,3,0,No,30,Master’s Degree,Single,3,Entry,Medium,42,Yes,No,No,1,2,Left
